day,siconc,f107,scnum,iprp,tsi,kp,ap,huss,scph,iprg,ssn,iprm,tas
35642,19.81769200844726,72.9,23.0,655665.2,1360.7759,1.1250001,4.5,0.008254427,0.15425889,109546.445,24.809296,1879567100.0,281.94223
35643,19.788212737579194,74.3,23.0,6560895.0,1360.8049,3.0374997,20.625,0.0082582785,0.15470602,109539.03,24.90362,27597371000.0,281.87482
35644,19.758734856063132,74.9,23.0,2510975.8,1360.7775,1.5874999,6.25,0.008293998,0.15515314,109531.48,24.998196,4076907300.0,281.83282
35645,19.729252806491054,76.9,23.0,1764055.0,1360.827,0.75,3.25,0.008300737,0.15560026,109523.766,25.093016,1101994500.0,281.73868
35646,19.69977214627098,79.0,23.0,1571399.1,1360.7863,0.62500006,2.6250002,0.008269335,0.15604739,109515.89,25.18808,653324100.0,281.68463
35647,19.67029287540291,80.1,23.0,2723468.0,1360.796,1.2875001,5.125,0.008229587,0.15649453,109507.87,25.283388,2282157800.0,281.66986
35648,19.640812215182837,79.9,23.0,2278472.2,1360.8038,1.2500001,4.75,0.008182593,0.15694165,109499.7,25.37894,2004095700.0,281.72192
35649,19.61133294431477,80.3,23.0,1739637.6,1360.8599,1.8,7.875,0.008131806,0.15738878,109491.375,25.474737,5139785000.0,281.8895
35650,19.581850894742693,80.4,23.0,1228895.6,1360.8655,1.425,5.625,0.008119088,0.1578359,109482.9,25.570782,2900459500.0,282.0465
35651,19.55237301322663,81.6,23.0,2086409.9,1360.8608,1.7500001,7.125,0.008118803,0.15828303,109474.266,25.667057,4261723600.0,282.07654
35652,19.522893742358566,83.0,23.0,1552302.8,1360.8785,1.2875,5.5,0.008157099,0.15873016,109465.48,25.763567,2741864200.0,282.0907
35653,19.493413082138492,84.2,23.0,2129725.0,1360.8973,2.5,11.25,0.008164169,0.15917729,109456.52,25.860312,9901603000.0,281.9571
35654,19.463933811270422,81.6,23.0,5940726.0,1360.9,2.6625,15.5,0.008171521,0.15962441,109447.445,25.95729,17384317000.0,281.97668
35655,19.43445315105035,79.6,23.0,11223010.0,1360.9088,1.5125,5.625,0.008170494,0.16007154,109438.18,26.054502,3260027100.0,281.96436
35656,19.40497249083028,79.8,23.0,1758900.6,1360.8368,1.2625,5.0,0.008157464,0.16051866,109428.79,26.152174,2228851700.0,281.8972
35657,19.40497249083028,77.4,23.0,2773314.2,1360.8901,2.0375,9.125,0.008128886,0.1609658,109419.234,26.250103,6755898400.0,281.85187
35658,19.39723657885962,77.7,23.0,1570492.6,1360.9,1.4999999,6.125,0.008111715,0.16141292,109409.53,26.348394,3437681700.0,281.85788
35659,19.389506224296987,76.1,23.0,1556564.2,1360.8878,0.6625,2.875,0.00810408,0.16186005,109399.67,26.446932,894764300.0,281.69324
35660,19.38177031232633,76.3,23.0,850118.1,1360.8762,1.275,5.0,0.008063235,0.16230717,109389.66,26.545721,2176766500.0,281.58167
35661,19.37403578970768,76.3,23.0,2190329.5,1360.8718,1.75,7.5000005,0.008048028,0.1627543,109379.51,26.644758,4691848000.0,281.5582
35662,19.366299877737024,77.2,23.0,1019510.06,1360.8671,1.6249999,6.2499995,0.008049518,0.16320144,109369.195,26.744047,3438813000.0,281.4649
35663,19.358563965766365,78.2,23.0,1545467.9,1360.9045,0.6625,2.75,0.008031169,0.16364856,109358.73,26.84359,835153660.0,281.35406
35664,19.350829443147717,79.4,23.0,2594012.8,1360.9313,1.45,5.625,0.008006094,0.16409568,109348.11,26.94338,2725791500.0,281.27655
35665,19.343096309881073,83.7,23.0,1542523.6,1360.9681,0.8375,3.25,0.008020926,0.16454281,109337.33,27.043428,1076454500.0,281.27866
35666,19.335357619206402,85.5,23.0,2616126.0,1360.9543,0.275,1.625,0.008027565,0.16498993,109326.42,27.143736,290772350.0,281.2927
35667,19.32762726464377,83.5,23.0,4354868.5,1360.96,0.75,3.25,0.008013538,0.16543707,109315.34,27.244299,941220600.0,281.16614
35668,19.319889963321106,92.3,23.0,1584452.5,1360.9594,2.85,16.0,0.007990797,0.1658842,109304.12,27.345123,18341777000.0,281.2143
35669,19.31215405135045,93.3,23.0,11370045.0,1360.8221,2.6999998,13.375,0.007969432,0.16633132,109292.734,27.446203,13844327000.0,281.38196
35670,19.304418139379795,93.8,23.0,3165811.8,1360.9229,2.325,9.75,0.007951541,0.16677845,109281.195,27.547552,8009539600.0,281.43387
35671,19.296689174169167,98.2,23.0,5511889.5,1360.9336,0.875,3.625,0.007941983,0.16722557,109269.52,27.649164,1447596700.0,281.375
35672,19.288954651550515,95.1,23.0,4769440.5,1360.9915,1.0375,4.125,0.007900174,0.16767271,109257.69,27.751036,1502247700.0,281.26978
35673,19.281220128931867,93.3,23.0,4636281.0,1361.0381,0.95000005,3.875,0.007852601,0.16811983,109245.71,27.853174,1349875000.0,281.1635
35674,19.273484216961208,94.7,23.0,5108925.0,1361.1736,3.375,26.5,0.007840871,0.16856696,109233.57,27.95558,39487590000.0,281.10092
35675,19.26574969434256,94.6,23.0,2997381.2,1360.3496,2.625,15.625,0.007859081,0.16901408,109221.29,28.058254,19161299000.0,281.23596
35676,19.2580137823719,97.6,23.0,1886280.0,1360.9075,1.2,4.625,0.007878855,0.1694612,109208.85,28.1612,2359618800.0,281.15652
35677,19.250277870401245,99.1,23.0,3405872.2,1360.7681,1.8875,7.375,0.007873793,0.16990834,109196.266,28.264418,4546618400.0,280.97754
35678,19.24254195843059,103.6,23.0,4077401.5,1360.658,0.8375,3.375,0.007850684,0.17035547,109183.52,28.36791,1215769700.0,280.8797
35679,19.234808825163945,121.1,23.0,14738856.0,1360.4003,2.125,11.75,0.007820564,0.1708026,109170.64,28.471668,10707562000.0,280.8199
35680,19.227074302545294,117.7,23.0,2097817.0,1360.107,2.9,15.0,0.007825036,0.17124972,109157.6,28.575697,16440385000.0,280.86365
35681,19.219338390574634,116.4,23.0,3521131.2,1359.9836,3.2375,19.25,0.00783361,0.17169684,109144.41,28.68,24795195000.0,280.8897
35682,19.21160525730799,110.0,23.0,1520751.1,1360.1616,2.0875,8.5,0.007808825,0.17214398,109131.06,28.784584,6741251600.0,280.86456
35683,19.203869345337335,110.3,23.0,6809764.5,1360.4138,2.7375,13.875,0.0078123715,0.1725911,109117.57,28.889448,14369232000.0,280.9772
35684,19.196134822718683,108.9,23.0,3764646.5,1360.5782,2.0499997,8.75,0.007822867,0.17303823,109103.95,28.994593,6718508500.0,280.98843
35685,19.188398910748028,103.7,23.0,3735232.0,1360.5602,2.65,12.375,0.007805301,0.17348535,109090.15,29.100016,11746170000.0,280.99683
35686,19.180662998777372,99.1,23.0,2105821.5,1360.6123,2.425,10.875,0.007770476,0.17393248,109076.21,29.205715,9495360000.0,281.02533
35687,19.180662998777372,96.4,23.0,2923749.5,1360.7817,1.575,6.5,0.0077839773,0.17437962,109062.13,29.311712,3914903000.0,281.1868
35688,19.217266866733354,94.0,23.0,2328805.5,1360.8662,1.9250001,9.000001,0.0077485936,0.17482674,109047.88,29.417994,6586191400.0,281.2269
35689,19.253873513393355,89.0,23.0,1828941.0,1360.8209,3.125,20.375,0.0077520423,0.17527387,109033.49,29.524555,27086914000.0,281.24472
35690,19.290471823941314,89.1,23.0,1389482.8,1360.8467,0.7125,3.0,0.007773977,0.17572099,109018.97,29.631407,1225640600.0,281.2439
35691,19.327077081249307,88.4,23.0,1069331.6,1360.9264,1.4625001,5.625,0.007789746,0.17616811,109004.27,29.738543,2725839600.0,281.27225
35692,19.363679559853285,85.8,23.0,2579631.8,1361.0242,2.4875,15.875,0.007752409,0.17661525,108989.43,29.845968,18101508000.0,281.34558
35693,19.400282038457263,89.6,23.0,4061586.0,1360.9633,1.6125,9.875,0.007719965,0.17706238,108974.46,29.953686,8401751000.0,281.40527
35694,19.43688451706124,92.3,23.0,4517654.0,1360.9769,1.125,4.375,0.007730195,0.1775095,108959.31,30.061693,1981680500.0,281.57007
35695,19.473485606313215,93.5,23.0,5945426.0,1360.902,1.05,4.125,0.0077237184,0.17795663,108944.03,30.16999,1522412900.0,281.64417
35696,19.510088084917193,88.9,23.0,3591857.8,1360.8873,0.6875,3.125,0.007691373,0.17840375,108928.61,30.27858,936254140.0,281.6428
35697,19.546693342225186,89.5,23.0,2859323.0,1360.8949,0.96250004,3.7500002,0.0076575303,0.17885089,108913.016,30.387465,1247657200.0,281.43182
35698,19.583297210181172,88.8,23.0,2916729.2,1360.9437,2.725,13.75,0.007634429,0.17929801,108897.3,30.496641,14144567000.0,281.24548
35699,19.619898299433146,87.5,23.0,12374410.0,1360.9462,2.5,13.875,0.0076037813,0.17974514,108881.41,30.606115,14369605000.0,281.0946
35700,19.656500778037124,90.0,23.0,3848453.0,1361.0492,1.6625,7.125,0.0075910166,0.18019226,108865.375,30.71589,4755760000.0,281.0318
35701,19.69310464599311,87.9,23.0,3178238.8,1361.0479,2.15,9.25,0.0075808945,0.18063939,108849.21,30.825954,6927946000.0,280.939
35702,19.72970573524508,87.3,23.0,18097010.0,1361.1267,4.4625,45.625,0.0075725326,0.18108653,108832.89,30.936323,71970415000.0,280.9368
35703,19.766310992553073,86.0,23.0,9250015.0,1361.0497,1.225,4.875,0.0075501874,0.18153365,108816.43,31.046995,3111853000.0,280.80505
35704,19.80291347115705,85.8,23.0,12534909.0,1361.026,1.9625,7.8750005,0.0075123687,0.18198077,108799.805,31.15796,5140050000.0,280.73495
35705,19.839514560409025,83.4,23.0,5728002.0,1361.0308,0.9875,4.0,0.007495234,0.1824279,108783.05,31.269236,1634613500.0,280.7033
35706,19.87611842836501,84.3,23.0,6795448.0,1361.1599,0.4125,2.0,0.0074903993,0.18287502,108766.12,31.380808,438712030.0,280.64807
35707,19.912719517616985,83.6,23.0,8412098.0,1361.186,0.65,2.625,0.007503145,0.18332216,108749.06,31.492683,612976900.0,280.6342
35708,19.949323385572967,83.4,23.0,9424975.0,1361.1642,2.075,9.125,0.007498728,0.18376929,108731.85,31.604862,6756268000.0,280.54456
35709,19.98592586417695,82.7,23.0,9775728.0,1361.1654,2.625,13.75,0.0075011156,0.18421641,108714.49,31.71735,14144599000.0,280.5466
35710,20.022528342780927,83.3,23.0,6486517.5,1361.2039,3.1125,16.875,0.0074973097,0.18466353,108696.984,31.830147,20044892000.0,280.54306
35711,20.059130821384905,84.0,23.0,11885380.0,1361.1665,3.7875,30.125002,0.0075159827,0.18511066,108679.336,31.94325,46479688000.0,280.51093
35712,20.09573468934089,85.8,23.0,7580245.0,1361.1547,2.375,24.75,0.0074904896,0.1855578,108661.52,32.05668,37221904000.0,280.40744
35713,20.132338557296876,88.3,23.0,3958581.2,1361.0956,1.3875,5.4999995,0.0074329604,0.18600492,108643.58,32.170406,3401924600.0,280.2835
35714,20.168941035900854,87.8,23.0,2410815.0,1361.0615,1.4625,5.875,0.0073948633,0.18645205,108625.49,32.28444,2960751600.0,280.11462
35715,20.205543514504836,84.3,23.0,4861055.0,1361.0265,0.78749996,3.1249998,0.0073661366,0.18689917,108607.24,32.39879,1018162400.0,279.94934
35716,20.24214460375681,86.4,23.0,3827567.2,1360.9336,0.57500005,2.5,0.0073455507,0.1873463,108588.86,32.51344,594420700.0,279.94037
35717,20.278747082360788,86.9,23.0,7268103.5,1360.9117,0.7125,3.0,0.007354391,0.18779343,108570.31,32.628067,802500200.0,280.01425
35718,20.278747082360788,87.5,23.0,1923768.0,1360.9067,1.4875,5.625,0.0073839314,0.18824056,108551.64,32.74297,2725864400.0,280.02853
35719,20.3142630876959,85.9,23.0,0.0,1360.9979,0.925,3.75,0.0073760143,0.18868768,108532.82,32.85801,1368779000.0,279.9341
35720,20.349773535622987,84.0,23.0,0.0,1360.9816,0.625,2.875,0.0073724813,0.1891348,108513.84,32.97332,793207360.0,279.9182
35721,20.385289540958098,82.1,23.0,3398770.0,1360.9054,1.3250002,5.2500005,0.00736738,0.18958193,108494.71,33.0889,2389846000.0,279.9018
35722,20.420802767589198,84.2,23.0,6917782.5,1360.9973,0.7125,3.0,0.007366244,0.19002907,108475.45,33.204758,926723600.0,279.83008
35723,20.456315994220297,79.9,23.0,4566669.5,1361.0079,1.0875,4.25,0.0073540863,0.1904762,108456.03,33.320892,1591787600.0,279.80103
35724,20.491829220851393,78.8,23.0,11903240.0,1361.0244,1.7125,7.3750005,0.0073353294,0.19092332,108436.48,33.43729,4546636000.0,279.8103
35725,20.527346615538512,77.7,23.0,2611312.2,1361.0701,3.15,19.75,0.0073379353,0.19137044,108416.77,33.553944,25811714000.0,279.77133
35726,20.562859842169612,80.5,23.0,2294146.2,1361.0347,3.2375,20.249998,0.0073216315,0.19181757,108396.92,33.670864,26831698000.0,279.74725
35727,20.5983702900967,81.0,23.0,3096543.0,1361.0061,2.825,17.874998,0.0072894716,0.1922647,108376.94,33.788033,22459988000.0,279.7083
35728,20.63388629543181,83.3,23.0,3766827.8,1361.0103,3.1749997,19.124998,0.0072727706,0.19271183,108356.79,33.905453,24541546000.0,279.62772
35729,20.669400911414915,84.4,23.0,3540012.5,1360.9193,2.9625,15.25,0.0072640222,0.19315895,108336.49,34.02311,17507328000.0,279.41806
35730,20.704914138046014,86.0,23.0,1368103.2,1360.8529,1.8499999,7.6249995,0.0072477832,0.19360608,108316.06,34.14102,5411790300.0,279.3662
35731,20.740427364677114,86.9,23.0,1681649.9,1360.8937,1.6625,6.375,0.007230337,0.1940532,108295.49,34.259182,3567021600.0,279.176
35732,20.775940591308213,89.2,23.0,1666865.6,1360.8466,1.1750001,4.5,0.0072316155,0.19450034,108274.77,34.37757,1910665500.0,279.10104
35733,20.811452428587305,91.6,23.0,4314566.0,1360.9319,2.0,8.375,0.0072193635,0.19494747,108253.89,34.496185,5764074500.0,279.15637
35734,20.8469642658664,96.2,23.0,2333081.0,1360.8424,0.50000006,2.125,0.0071855406,0.19539459,108232.87,34.61503,586435140.0,279.2964
35735,20.882480271201512,108.0,23.0,3660384.2,1360.5542,0.875,3.375,0.007142955,0.19584171,108211.72,34.734097,1014235970.0,279.37128
35736,20.917994887184616,115.9,23.0,62599572.0,1360.366,2.15,8.375,0.007129925,0.19628884,108190.41,34.85338,5764048400.0,279.3635
35737,20.953508113815715,111.9,23.0,276287460.0,1360.6558,1.65,7.125,0.0071401885,0.19673598,108168.97,34.97288,4379246000.0,279.45667
35738,20.989021340446815,103.5,23.0,454838850.0,1360.8652,2.8874998,16.875,0.007157249,0.1971831,108147.37,35.092598,20044462000.0,279.50177
35739,21.02453317772591,92.7,23.0,1572809200.0,1361.0459,4.1375,44.25,0.007173149,0.19763023,108125.64,35.212513,69956680000.0,279.5028
35740,21.06004918306102,87.9,23.0,374436900.0,1361.0667,1.2625,5.125,0.007178421,0.19807735,108103.76,35.332638,3358079000.0,279.45258
35741,21.095565188396133,84.8,23.0,239058240.0,1361.098,2.2875,11.125,0.007167302,0.19852448,108081.72,35.452965,9704073000.0,279.46783
35742,21.131078415027233,87.6,23.0,25751036.0,1361.0635,2.3625,11.375,0.0071990048,0.19897161,108059.555,35.573486,10101090000.0,279.4549
35743,21.166591641658332,89.6,23.0,8534232.0,1361.0529,1.55,6.875,0.0072297095,0.19941874,108037.24,35.69419,4335524000.0,279.2713
35744,21.202106257641436,85.4,23.0,3685824.5,1360.9882,0.5,2.25,0.007241169,0.19986586,108014.79,35.81509,614233500.0,279.12866
35745,21.237620873624543,88.2,23.0,5116396.0,1360.9701,0.7875,3.25,0.0072516818,0.20031299,107992.18,35.936172,941220860.0,278.9635
35746,21.27313410025564,91.0,23.0,12794326.0,1360.9707,2.375,11.875,0.0072208866,0.20076011,107969.445,36.057423,10912602000.0,278.82483
35747,21.308644548182727,94.1,23.0,3619081.0,1360.9,2.0375,8.375,0.0071895756,0.20120725,107946.555,36.178856,6090829300.0,278.7605
35748,21.308644548182727,94.1,23.0,1813713.0,1360.8813,2.1750002,9.500001,0.0071629044,0.20165437,107923.51,36.300617,7276363000.0,278.7902
35749,21.280500444592644,92.0,23.0,977469.8,1360.7795,2.0749998,10.499999,0.007128456,0.2021015,107900.336,36.42261,8738269000.0,278.93567
35750,21.252356341002557,89.4,23.0,4037015.0,1360.7377,2.4999998,11.375,0.007105246,0.20254862,107877.02,36.54479,10101181000.0,278.96857
35751,21.22420529065244,96.8,23.0,2195698.2,1360.7424,0.7124999,2.9999998,0.00711001,0.20299575,107853.555,36.667145,1094781200.0,279.00995
35752,21.19606257641436,86.5,23.0,1754079.9,1360.7468,0.4,1.9999999,0.0071420004,0.20344289,107829.95,36.789677,401796060.0,279.10883
35753,21.167914304768257,93.6,23.0,3149647.5,1360.7479,0.325,1.5,0.0071811303,0.20389001,107806.195,36.91239,212270620.0,279.17847
35754,21.13976603312215,97.7,23.0,27410972.0,1360.8215,4.6125,43.625,0.0071824966,0.20433713,107782.305,37.035275,69026824000.0,278.96402
35755,21.11162331888407,97.3,23.0,15378029.0,1361.0422,4.75,58.625,0.007186503,0.20478426,107758.27,37.158314,89168050000.0,278.85065
35756,21.083475047237968,100.6,23.0,18225922.0,1361.09,2.3,9.875,0.0071933363,0.20523138,107734.09,37.281525,10506041000.0,278.81323
35757,21.055329554295877,99.4,23.0,9135962.0,1361.256,0.4875,2.375,0.007181964,0.20567852,107709.77,37.404903,728226700.0,278.89673
35758,21.02718128264977,105.2,23.0,17211770.0,1361.3726,0.8,3.375,0.0071655256,0.20612565,107685.31,37.528442,1014236350.0,278.78238
35759,20.99903578970768,108.2,23.0,18373086.0,1361.0374,0.375,1.75,0.0071744365,0.20657277,107660.7,37.65214,333253400.0,278.69843
35760,20.970887518061577,113.2,23.0,20476790.0,1361.087,0.32500002,1.5,0.0072050486,0.2070199,107635.95,37.776005,200664620.0,278.70898
35761,20.94274341447149,109.0,23.0,51135624.0,1361.0264,0.1625,0.875,0.007208944,0.20746702,107611.06,37.900017,74662050.0,278.72247
35762,20.914599310881403,109.3,23.0,52514876.0,1360.9343,1.4625,5.375,0.0071709724,0.20791416,107586.02,38.024178,2499606300.0,278.4708
35763,20.886449649883293,113.7,23.0,31380344.0,1360.9348,0.96250004,4.125,0.0071616406,0.20836128,107560.85,38.14849,1592286300.0,278.461
35764,20.85830554629321,109.0,23.0,24706346.0,1360.7816,0.875,3.5,0.007166966,0.2088084,107535.54,38.272957,1134810400.0,278.2141
35765,20.83015866399911,109.0,23.0,14572470.0,1360.8319,1.5625,5.875,0.0071723755,0.20925553,107510.08,38.397564,2960641800.0,278.23163
35766,20.802011781705012,104.2,23.0,27142246.0,1361.0646,1.425,5.7500005,0.0071810256,0.20970266,107484.48,38.522312,2853651000.0,278.46954
35767,20.77386767811493,100.7,23.0,9673040.0,1361.0249,2.05,7.875,0.007217066,0.2101498,107458.72,38.647205,5139755000.0,278.32947
35768,20.74571801711682,105.6,23.0,2422687.0,1361.0851,0.93750006,3.875,0.007252921,0.21059692,107432.85,38.772232,1550244400.0,278.23376
35769,20.71757530287874,96.0,23.0,6193443.5,1361.093,0.5500001,2.25,0.007264942,0.21104404,107406.83,38.897396,529353120.0,278.15585
35770,20.68942425252862,95.1,23.0,9293588.0,1361.0359,0.11249999,0.75,0.0072783665,0.21149117,107380.66,39.022694,70167600.0,278.11853
35771,20.661280148938534,93.8,23.0,10318449.0,1360.8777,0.25,1.125,0.0072629265,0.21193829,107354.34,39.148113,98363224.0,278.1332
35772,20.633133266644435,92.2,23.0,13370792.0,1360.771,2.9625003,17.625,0.007225487,0.21238543,107327.88,39.27366,21526186000.0,278.0722
35773,20.604983605646325,93.4,23.0,5292979.0,1360.8917,2.375,11.0,0.007191757,0.21283256,107301.31,39.399334,10215250000.0,278.1693
35774,20.57683950205624,89.6,23.0,2754015.2,1360.8873,0.45,2.0,0.007172304,0.21327968,107274.57,39.52513,566102300.0,278.36826
35775,20.548692619762143,86.5,23.0,1430205.4,1360.897,0.1625,0.875,0.0071697626,0.2137268,107247.695,39.651054,85596880.0,278.5875
35776,20.520545737468044,87.1,23.0,2546112.2,1360.9465,0.49999997,2.375,0.0071538086,0.21417393,107220.69,39.77709,499323070.0,278.70074
35777,20.492400244525953,86.3,23.0,1906314.6,1360.9552,0.66249996,2.875,0.00709262,0.21462107,107193.53,39.903236,736787100.0,278.52972
35778,20.464254751583862,82.0,23.0,3484917.0,1360.9095,0.99999994,4.25,0.0070646126,0.21506819,107166.24,40.029575,1591707500.0,278.3573
35779,20.464254751583862,82.9,23.0,1505868.9,1360.9276,1.0,4.125,0.007048672,0.21551532,107138.805,40.156025,1512417700.0,278.2066
35780,20.403155218406134,83.5,23.0,1653146.6,1360.8756,1.45,6.7499995,0.007093475,0.21596244,107111.23,40.282658,3849566200.0,278.24677
35781,20.34205568522841,86.8,23.0,1634764.2,1360.9265,0.7124999,3.125,0.007133888,0.21640956,107083.51,40.409393,1049982140.0,278.2337
35782,20.28095754140269,86.7,23.0,2056716.5,1360.9678,0.71250004,3.0000002,0.0071855956,0.2168567,107055.66,40.536224,811700400.0,278.32147
35783,20.219860786928976,89.0,23.0,2391150.8,1361.0573,0.8875,4.0,0.0072016027,0.21730383,107027.66,40.66317,1414989000.0,278.3252
35784,20.158755696343224,93.8,23.0,3179508.0,1361.0358,0.46250004,2.125,0.007159214,0.21775095,106999.52,40.79022,485402750.0,278.23212
35785,20.09766033122152,100.7,23.0,2297852.5,1360.8142,0.8875,3.5,0.0071500456,0.21819808,106971.24,40.917362,1089609600.0,278.14655
35786,20.036559408691787,104.3,23.0,1966689.1,1360.9,1.0,4.125,0.0071592256,0.2186452,106942.836,41.044613,1502192500.0,278.05566
35787,19.975462654218074,101.3,23.0,1927365.4,1360.927,0.25,1.125,0.0071571413,0.21909232,106914.28,41.171955,171686800.0,278.0653
35788,19.91436173168834,101.3,23.0,1868192.1,1360.9526,0.37500003,1.75,0.0071716616,0.21953946,106885.57,41.299393,262160450.0,278.05072
35789,19.85326497721463,92.7,23.0,2600546.5,1361.036,0.075,0.5,0.0071664397,0.21998659,106856.76,41.426937,33014064.0,278.03162
35790,19.792166833388908,98.7,23.0,5714802.5,1361.0135,0.15,1.0,0.0071324892,0.22043371,106827.77,41.55457,75284900.0,277.7893
35791,19.731064521507168,101.0,23.0,2624524.5,1360.9847,0.41250002,1.75,0.007128531,0.22088084,106798.664,41.682285,262161440.0,277.73236
35792,19.669964988329443,98.0,23.0,6186681.5,1360.9999,3.2875001,20.875002,0.007135112,0.22132796,106769.41,41.810097,28108827000.0,277.72302
35793,19.60886823385573,101.1,23.0,1507413.4,1361.0859,0.7,3.125,0.0071456954,0.2217751,106740.016,41.93799,1314404400.0,277.7717
35794,19.54777009003001,98.3,23.0,983037.25,1361.161,0.975,4.25,0.007171303,0.22222222,106710.49,42.065968,1591722400.0,277.8936
35795,19.48667194620429,97.6,23.0,839905.75,1361.1317,1.4125001,5.25,0.0072035138,0.22266935,106680.82,42.19404,2389750800.0,278.1246
35796,19.425572413026565,97.7,23.0,1156619.5,1361.1343,0.77500004,3.375,0.007245623,0.22311647,106651.016,42.32219,1128995600.0,278.341
35797,19.364471490496832,87.7,23.0,1943194.4,1361.1498,0.6375,2.5,0.007263939,0.2235636,106621.06,42.45043,607881000.0,278.4109
35798,19.303373346671112,86.3,23.0,1690199.8,1361.1208,0.7,2.8750002,0.0072860867,0.22401074,106590.984,42.57875,736799940.0,278.4752
35799,19.24227520284539,84.1,23.0,7994372.0,1361.0302,2.9125,17.875,0.007287002,0.22445786,106560.766,42.707153,22024536000.0,278.62085
35800,19.181175669667667,82.1,23.0,1398400.5,1361.036,3.05,27.5,0.007263313,0.22490498,106530.4,42.835625,41447940000.0,278.7557
35801,19.120077525841946,79.5,23.0,3752056.2,1361.0217,1.8375,8.0,0.007225548,0.22535211,106499.9,42.96417,6460666000.0,278.69513
35802,19.05897799266422,78.9,23.0,19837324.0,1361.0105,2.025,9.25,0.007180889,0.22579923,106469.266,43.092793,6927555600.0,278.4566
35803,18.9978798488385,78.0,23.0,11759373.0,1361.0217,1.7250001,6.875,0.0071832323,0.22624637,106438.484,43.22149,4190169000.0,278.40784
35804,18.93678170501278,82.0,23.0,9466341.0,1361.0034,1.55,6.0,0.0072014006,0.2266935,106407.57,43.35026,3158713900.0,278.34232
35805,18.875682171835056,92.7,23.0,4571209.5,1360.8539,1.1,4.125,0.007246812,0.22714062,106376.516,43.4791,1629378000.0,278.2445
35806,18.814581249305323,87.5,23.0,6140707.0,1360.8079,0.9125,3.75,0.0072469055,0.22758774,106345.336,43.607998,1276355500.0,278.10446
35807,18.75348032677559,90.8,23.0,3427980.8,1360.815,0.7375,3.25,0.0072009824,0.22803487,106314.0,43.736965,976969300.0,278.01242
35808,18.69238357230188,94.6,23.0,3333412.0,1360.7565,0.43750003,2.125,0.007158489,0.22848201,106282.54,43.86599,456523200.0,277.88617
35809,18.631282649772146,94.4,23.0,10810860.0,1360.8433,1.8749999,8.75,0.0071794614,0.22892913,106250.945,43.994896,6251728400.0,277.85388
35810,18.631282649772146,92.8,23.0,1232060.2,1361.0096,1.7625002,7.125,0.007171642,0.22937626,106219.195,44.123848,4411127000.0,277.89276
35811,18.616202623096587,92.0,23.0,2184955.0,1361.1613,1.7624999,7.5,0.0071642473,0.22982338,106187.32,44.25281,4691873000.0,277.91223
35812,18.60112259642103,90.5,23.0,1643965.6,1361.1654,0.9125,3.75,0.0071895923,0.2302705,106155.305,44.381813,1453529300.0,277.94812
35813,18.58604256974547,88.5,23.0,5093874.5,1361.2596,2.625,15.0,0.0071939477,0.23071764,106123.16,44.510826,16439809000.0,277.96045
35814,18.570961153717906,88.0,23.0,3144463.5,1361.2756,1.6375,8.375,0.007198586,0.23116477,106090.87,44.639877,6318925300.0,277.84875
35815,18.555878348338336,90.1,23.0,4160834.2,1361.2405,0.9625,4.0,0.00718412,0.2316119,106058.44,44.768948,1654375200.0,277.73486
35816,18.540798321662777,93.9,23.0,3045275.0,1361.269,0.82500005,3.5,0.0071858144,0.23205902,106025.875,44.898033,1126383000.0,277.7552
35817,18.525715516283206,94.5,23.0,6972433.5,1361.2626,1.575,6.375,0.0072233793,0.23250614,105993.19,45.027134,3456045300.0,277.85046
35818,18.510635489607647,105.0,23.0,8825736.0,1361.0299,2.1375,11.0,0.0071767243,0.23295328,105960.34,45.156242,9507598000.0,277.86337
35819,18.49555407358008,96.9,23.0,4716170.5,1361.1107,0.71250004,3.0000002,0.0071552945,0.2334004,105927.375,45.285355,1087420000.0,277.85364
35820,18.48047543625653,97.7,23.0,6415336.5,1361.132,1.8,6.875,0.007197514,0.23384753,105894.266,45.414467,3984938200.0,277.96347
35821,18.465394020228967,93.7,23.0,23240220.0,1360.9847,0.48750004,2.125,0.007212337,0.23429465,105861.02,45.543575,559570560.0,278.11978
35822,18.4503126042014,90.9,23.0,18384352.0,1361.0936,1.9,8.25,0.007198657,0.23474178,105827.64,45.672684,5605059600.0,278.28693
35823,18.43523257752584,88.4,23.0,2681525.5,1361.1161,3.25,19.25,0.0072324765,0.23518892,105794.13,45.801792,24794743000.0,278.39706
35824,18.42014977214627,86.8,23.0,3064147.5,1361.0714,2.2625,11.875,0.0072750617,0.23563604,105760.48,45.930878,11746970000.0,278.30762
35825,18.405068356118708,88.1,23.0,1090317.5,1361.0779,2.0125,8.75,0.0072862557,0.23608316,105726.69,46.059948,6557178400.0,278.07288
35826,18.389989718795153,86.5,23.0,2497430.8,1360.952,0.66249996,2.75,0.0072886553,0.23653029,105692.76,46.189,899965300.0,278.04498
35827,18.37490830276759,86.3,23.0,1373220.9,1361.017,0.75,2.75,0.0072775353,0.23697741,105658.695,46.318024,673621000.0,278.02292
35828,18.359829665444035,86.6,23.0,2144446.0,1360.9817,1.875,8.125,0.007250533,0.23742455,105624.51,46.44702,5448072700.0,277.97412
35829,18.34474547071246,83.1,23.0,6760689.5,1360.8972,0.75,3.0,0.007259069,0.23787168,105590.18,46.575985,1021532740.0,278.0105
